timestamp,temperature,humidity,solar_mw,wind_mw,load_mw,voltage,frequency,hour,day_of_week,month,day_of_year,is_weekend,load_lag_1,load_lag_24,load_lag_168,load_rolling_24,load_rolling_168,solar_lag_1,wind_lag_1
2025-01-08 10:00:00,15.574142035588173,72.42941244043126,47.06790200451746,46.48068279865135,134.3761719061094,228.2392875414412,49.97677605425329,10,2,1,8,0,141.2834475548499,135.94564125288952,134.298625764266,120.30321916615328,119.98360969330062,39.7382280553904,43.105686358703096
2025-01-08 11:00:00,20.687055525721096,68.91164533491923,50.09397807820676,38.10598072220058,116.50969000154994,228.05889260454728,50.0340702618183,11,2,1,8,0,134.3761719061094,113.00873722632971,129.3972427519089,120.23782461003744,119.98407127747825,47.06790200451746,46.48068279865135
2025-01-08 12:00:00,18.37372992223037,74.84476391821444,56.1058992487233,30.76054537343409,123.21336652296053,230.1848191869172,49.997010251203456,12,2,1,8,0,116.50969000154994,102.68190130719466,112.41843086354406,120.38369764233828,119.90735965396422,50.09397807820676,38.10598072220058
2025-01-08 13:00:00,17.114216385548353,76.89194998606288,55.04175077461226,35.32417206306216,106.2838132368646,230.49263529087855,49.98807575653123,13,2,1,8,0,123.21336652296053,111.41073713508332,107.55824905877334,121.23917535966187,119.9716152233655,56.1058992487233,30.76054537343409
2025-01-08 14:00:00,17.82889015349119,69.94229408430722,52.86787737296566,31.308080306924595,100.47926527474576,229.71742684438124,49.99761673999084,14,2,1,8,0,106.2838132368646,110.8367265029088,104.93813926523866,121.02555353056943,119.96402929585413,55.04175077461226,35.32417206306216
2025-01-08 15:00:00,21.19421370385772,73.50246794528071,42.8700267383016,31.62138984592169,108.7995936241415,228.8511834109096,50.01518353855877,15,2,1,8,0,100.47926527474576,115.56996149769633,110.62169788911116,120.59399264606263,119.93748837924407,52.86787737296566,31.308080306924595
2025-01-08 16:00:00,21.100034722594085,70.23193453939538,31.986251273135636,39.8644323708029,115.99166934394243,229.64324732841607,49.94528772172965,16,2,1,8,0,108.7995936241415,116.2649388165526,132.9783269820921,120.3118939846645,119.92664252052401,42.8700267383016,31.62138984592169
2025-01-08 17:00:00,23.33465676646719,76.00698435730989,16.823907313596514,26.53396903540339,144.7747084892774,230.2708549473496,49.96176002037384,17,2,1,8,0,115.99166934394243,146.984219201849,138.3238077594586,120.30050775663909,119.82553146315409,31.986251273135636,39.8644323708029
2025-01-08 18:00:00,23.60918695258093,78.38769559636766,0.9978382768499312,32.45651914896767,156.26793208843858,228.14054348563957,49.91120681194885,18,2,1,8,0,144.7747084892774,146.95412030250372,151.64653847210383,120.20844481028193,119.86392968178394,16.823907313596514,26.53396903540339
2025-01-08 19:00:00,23.189688836753827,82.51144439691898,0.0,27.914137607011995,159.79575848344902,229.94960315848616,49.87201653533212,19,2,1,8,0,156.26793208843858,157.1591774971471,149.41226576752288,120.59652030136255,119.89143797711928,0.9978382768499312,32.45651914896767
2025-01-08 20:00:00,22.165038323480253,85.51498772595518,0.4496165938058236,30.693893076018387,153.6200071266729,227.83951668780432,49.90121712555332,20,2,1,8,0,159.79575848344902,151.98662690889154,153.08294492828577,120.70637784245848,119.95324448138074,0.0,27.914137607011995
2025-01-08 21:00:00,21.026661368710336,88.49432741858486,1.7903813319924424,35.69848729462943,144.20754404599745,228.42729991127956,49.93039143501291,21,2,1,8,0,153.6200071266729,145.79392318819106,140.29696981087346,120.77443535153269,119.95644128018066,0.4496165938058236,30.693893076018387
2025-01-08 22:00:00,22.22955808762008,88.79477047445135,4.372313848111308,35.027307633636326,122.24959042394994,229.7536777514412,49.94267515693102,22,2,1,8,0,144.20754404599745,123.94883216806706,128.05058879808954,120.70833622060796,119.97971850777068,1.7903813319924424,35.69848729462943
2025-01-08 23:00:00,23.54825421681426,84.00023356778117,2.058865625195441,34.06042755838527,114.31584938480884,230.54338428619997,50.00239927879038,23,2,1,8,0,122.24959042394994,114.34067303317258,114.39243796426165,120.63753448126975,119.94518875554365,4.372313848111308,35.027307633636326
2025-01-09 00:00:00,21.80229215266014,85.34397244616409,3.721150303816265,35.200221996396074,97.17641519880304,231.21966793446043,50.043832043327136,0,3,1,9,0,114.31584938480884,100.71400307504447,99.64308403797082,120.63650016258794,119.94473287114218,2.058865625195441,34.06042755838527
2025-01-09 01:00:00,18.647819548806936,86.57146865416443,0.0,40.35783129158165,100.4789689950856,230.7862206801245,49.99116289186823,1,3,1,9,0,97.17641519880304,95.12697442532468,99.43999752064298,120.48910066774452,119.93005031852806,3.721150303816265,35.200221996396074
2025-01-09 02:00:00,19.74092292524161,86.6291325392799,0.0,47.13017016606807,103.56141862030306,231.1883906521793,49.978607642318096,2,3,1,9,0,100.4789689950856,89.58148938387306,99.9915316882893,120.71210044148457,119.9362346725426,0.0,40.35783129158165
2025-01-09 03:00:00,19.023851425648008,90.37200584288236,1.2880521409838124,37.72954943289283,86.217571325689,230.35238482045835,50.024402528629146,3,3,1,9,0,103.56141862030306,101.64994443013371,101.20012299004416,121.29459749300248,119.95748399951887,0.0,47.13017016606807
2025-01-09 04:00:00,16.155365382163136,79.44608492171677,3.482858072227684,49.77620585820787,99.67370937326535,229.5076240124778,49.9659477201068,4,3,1,9,0,86.217571325689,95.57420741045692,108.15141778313756,120.65158194698397,119.86830214437391,1.2880521409838124,37.72954943289283
2025-01-09 05:00:00,16.883312070636936,80.25637112747084,0.0,47.42704223180053,106.796141346585,230.8453269751004,49.93638044366638,5,3,1,9,0,99.67370937326535,107.5858513358753,110.37530572138785,120.82239452876763,119.81783959431513,3.482858072227684,49.77620585820787
2025-01-09 06:00:00,16.10436299899608,82.90987886198464,0.0,48.27683676776566,112.20972910958596,230.90765727911423,49.96258263656515,6,3,1,9,0,106.796141346585,113.20481948680543,115.40276653558942,120.78948994588053,119.79653504446512,0.0,47.42704223180053
2025-01-09 07:00:00,13.902992784562628,75.31014052011678,16.742084215576256,43.862781952618334,120.20109268299908,230.4416420575611,49.93079919176194,7,3,1,9,0,112.20972910958596,122.9490024035554,131.65002654174594,120.74802784682974,119.77752886931036,0.0,48.27683676776566
2025-01-09 08:00:00,16.01783257698726,75.93950346849972,24.98325117091325,46.81406941841636,135.06792762304076,229.9640296326737,49.98298569232986,8,3,1,9,0,120.20109268299908,126.72130444328296,117.881878380287,120.63353160847322,119.70938045348447,16.742084215576256,43.862781952618334
2025-01-09 09:00:00,16.458625020860914,71.46860488555134,44.93053166723587,37.29963207358482,132.69840569541088,230.623101240045,49.92091693026043,9,3,1,9,0,135.06792762304076,141.2834475548499,132.97757701748876,120.98130757429645,119.8116783656437,24.98325117091325,46.81406941841636
2025-01-09 10:00:00,17.641626786089997,71.46471986058295,46.4850485130782,37.62724766606054,126.02901950843676,229.8831416314746,49.96161317404186,10,3,1,9,0,132.69840569541088,134.3761719061094,131.12309604046524,120.62359749681984,119.81001663158371,44.93053166723587,37.29963207358482
2025-01-09 11:00:00,18.233427489771,68.52469243099958,49.03321304465499,42.15677377864876,128.47325983672877,229.5564761298017,49.9242072433342,11,3,1,9,0,126.02901950843676,116.50969000154994,118.23418426314385,120.27579948025014,119.7796947474645,46.4850485130782,37.62724766606054
2025-01-09 12:00:00,15.4146474845292,71.76610276004185,56.751928330265,38.982803518349854,118.22011162144332,230.3071154984774,50.01702683856685,12,3,1,9,0,128.47325983672877,123.21336652296053,107.39901769616309,120.77428155671593,119.84064162587872,49.03321304465499,42.15677377864876
2025-01-09 13:00:00,17.039137796182068,63.258356976612006,59.8843574224596,35.911811037950905,104.47826472518364,230.3148897662435,49.98522630021235,13,3,1,9,0,118.22011162144332,106.2838132368646,97.92911433904844,120.5662292691527,119.90505289924347,56.751928330265,38.982803518349854
2025-01-09 14:00:00,20.253704437277825,68.98433879772988,50.881816183402094,25.2889877350249,106.94346531801447,230.60408091756423,49.94880334187487,14,3,1,9,0,104.47826472518364,100.47926527474576,104.77119743369435,120.49099808116598,119.94403593725619,59.8843574224596,35.911811037950905
2025-01-09 15:00:00,21.28710664324323,73.21306376404019,42.36158964677648,32.52199319936916,116.957542370644,229.6400877998218,49.98619253780374,15,3,1,9,0,106.94346531801447,108.7995936241415,116.23863153073565,120.76033974963553,119.95696610323428,50.881816183402094,25.2889877350249
2025-01-09 16:00:00,22.253723065923907,76.2326218611532,28.485020939269965,28.77308115733933,123.89253567383736,230.36901221622435,49.959998214909874,16,3,1,9,0,116.957542370644,115.99166934394243,126.58294807937268,121.10025428073982,119.96124533442422,42.36158964677648,32.52199319936916
2025-01-09 17:00:00,28.08867589719311,82.48146090911852,14.223530805753803,34.94393141125526,150.03088001518705,229.9356299721532,49.9360302623416,17,3,1,9,0,123.89253567383736,144.7747084892774,133.39406718571522,121.42945704448543,119.94523097486746,28.485020939269965,28.77308115733933
2025-01-09 18:00:00,23.80158891764234,77.53374220166613,0.0,32.034749183185646,153.3797648113345,229.3699829486391,49.88861698351288,18,3,1,9,0,150.03088001518705,156.26793208843858,151.14405856302693,121.64846419139833,120.04425962266193,14.223530805753803,34.94393141125526
2025-01-09 19:00:00,25.04820330189201,87.60395836759713,0.0,30.456591989343224,154.78335981807726,228.57800855389223,49.8936695828605,19,3,1,9,0,153.3797648113345,159.79575848344902,162.06350240192347,121.52812388818568,120.05756739794948,0.0,32.034749183185646
2025-01-09 20:00:00,24.91215418170464,81.46174556248975,0.5888170153225898,44.04093820902961,153.5801580192238,230.1887970845844,49.84761792217939,20,3,1,9,0,154.78335981807726,153.6200071266729,142.44110510675833,121.31927394379517,120.01423321590276,0.0,30.456591989343224
2025-01-09 21:00:00,24.321941718579808,91.48349432717248,3.937647583020678,38.41658729829879,133.2773555002006,228.53311369869024,49.958509897464616,21,3,1,9,0,153.5801580192238,144.20754404599745,136.3487960561288,121.31761356431814,120.08053710228648,0.5888170153225898,44.04093820902961
2025-01-09 22:00:00,22.47234928464207,91.0279634137663,1.0324011144841962,39.52291186287883,125.56717346486056,228.85032777979987,49.95074705185422,22,3,1,9,0,133.2773555002006,122.24959042394994,124.06918565618015,120.86218904157658,120.062254718025,3.937647583020678,38.41658729829879
2025-01-09 23:00:00,23.44803249195093,85.10326481349023,1.87079858115604,45.31418865067067,111.96829077376331,229.95489391649548,49.97233747519325,23,3,1,9,0,125.56717346486056,114.31584938480884,111.42975808367336,121.0004216682812,120.07117131212429,1.0324011144841962,39.52291186287883
2025-01-10 00:00:00,20.37006434761024,90.23571538135116,4.751152636918619,36.6798370436729,99.5681452792843,228.0001582202462,49.99398498103498,0,4,1,10,0,111.96829077376331,97.17641519880304,104.66752659328176,120.9026067261543,120.07437686385104,1.87079858115604,45.31418865067067
2025-01-10 01:00:00,20.20935043971667,88.46187335310579,0.9863005543231742,31.681349100561608,95.14840699811216,231.3071413623671,50.00123481439256,1,4,1,10,0,99.5681452792843,100.4789689950856,92.93556838145376,121.00226214617436,120.04402340364865,4.751152636918619,36.6798370436729
2025-01-10 02:00:00,18.801256847672946,90.17015084488824,0.0,32.41948450617352,102.10520364739963,229.9801757368512,50.02126019123142,2,4,1,10,0,95.14840699811216,103.56141862030306,95.46042622295082,120.78015539630046,120.05719506208115,0.9863005543231742,31.681349100561608
2025-01-10 03:00:00,18.616837198086,85.18553989047611,0.0,40.86621485389014,101.95181142099172,231.2023094227864,49.96832870595137,3,4,1,10,0,102.10520364739963,86.217571325689,104.21197893052368,120.7194797724295,120.09674730865524,0.0,32.41948450617352
2025-01-10 04:00:00,21.00129001942686,82.77857352969694,6.066637688916257,29.56377981276195,98.7099555287977,231.46257754671583,50.02488489745176,4,4,1,10,0,101.95181142099172,99.67370937326535,93.43962971843564,121.37507310973376,120.08329393062232,0.0,40.86621485389014
2025-01-10 05:00:00,13.899977255782789,87.07212721442049,1.579643337461041,37.989580520347545,98.12272113475768,229.90429410986127,49.9555942205259,5,4,1,10,0,98.7099555287977,106.796141346585,109.20853162535224,121.3349166995476,120.11466491758875,6.066637688916257,29.56377981276195
2025-01-10 06:00:00,17.094590839840617,78.61267485452117,0.0,29.786572402714672,104.51080852427307,231.0113387154563,49.93348164762999,6,4,1,10,0,98.12272113475768,112.20972910958596,114.02488699292417,120.97352419072148,120.04867795038284,1.579643337461041,37.989580520347545
2025-01-10 07:00:00,13.24652505747585,79.72505727808573,11.185853745426094,38.69607307794384,121.32858395206652,228.8319820989668,49.99966467616967,7,4,1,10,0,104.51080852427307,120.20109268299908,125.35115978272532,120.65273583300011,119.99204653092659,0.0,29.786572402714672
2025-01-10 08:00:00,14.821404370732449,73.10615249216707,32.15616780784918,41.21747793471047,133.79053071424988,229.83977973705723,49.901732508083406,8,4,1,10,0,121.32858395206652,135.06792762304076,128.95420643767665,120.69971463587791,119.96810262717266,11.185853745426094,38.69607307794384
2025-01-10 09:00:00,17.299024759711376,78.60314365738849,37.04706438715853,38.12426595728773,145.62270012109352,228.9369477783929,49.91192842845907,9,4,1,10,0,133.79053071424988,132.69840569541088,137.96464651749022,120.6464897646783,119.99689027167608,32.15616780784918,41.21747793471047
2025-01-10 10:00:00,16.16162058292204,67.63396587715752,54.7465087719247,39.72350734882286,132.04865717125443,230.0764588638688,49.9278625400625,10,4,1,10,0,145.62270012109352,126.02901950843676,125.45560573008729,121.18500203241507,120.0424739240785,37.04706438715853,38.12426595728773
2025-01-10 11:00:00,15.084257877776448,66.89172604446445,46.58935783394118,42.62447290509273,114.56337363552625,230.4876082011272,49.98119846458666,11,4,1,10,0,132.04865717125443,128.47325983672877,119.66039136542116,121.43582026836582,120.08171827789495,54.7465087719247,39.72350734882286
2025-01-10 12:00:00,16.456346605526647,75.10562715680749,61.06173884749482,32.89691616389243,112.10815273866356,229.69045138792197,49.9773256697697,12,4,1,10,0,114.56337363552625,118.22011162144332,112.36705046561676,120.85624167664905,120.05137888664558,46.58935783394118,42.62447290509273
2025-01-10 13:00:00,19.51342261240853,67.56851460587217,56.3194306586992,43.40757782054338,113.86670929392908,230.2278564318869,50.00355687814909,13,4,1,10,0,112.10815273866356,104.47826472518364,102.158749862884,120.60157672319987,120.04983782874703,61.06173884749482,32.89691616389243
2025-01-10 14:00:00,18.43375222184089,76.75160161915706,49.54078956858867,31.821749737621083,104.00883471207928,230.69563252163255,49.94910639289716,14,4,1,10,0,113.86670929392908,106.94346531801447,107.55595927909104,120.99276191356428,120.11952806345565,56.3194306586992,43.40757782054338
2025-01-10 15:00:00,20.88926623419965,75.50385293885765,39.63301417125821,33.73219625776917,118.4564864090008,229.87340881209136,49.98321496082431,15,4,1,10,0,104.00883471207928,116.957542370644,106.1850445623642,120.87048563831696,120.09841422674724,49.54078956858867,31.821749737621083
2025-01-10 16:00:00,21.59765992927232,73.38895960610054,34.06916617284453,26.696692035758005,124.68686219349615,231.66092932193516,49.94908717140103,16,4,1,10,0,118.4564864090008,123.89253567383736,124.19410486183044,120.93294163991516,120.17145852345341,39.63301417125821,33.73219625776917
2025-01-10 17:00:00,21.380328772754066,69.16619409325003,16.82053332403343,35.11869670001785,141.48409664999284,229.26802765096488,49.87106403012994,17,4,1,10,0,124.68686219349615,150.03088001518705,146.00155258365916,120.96603857823429,120.17439160280858,34.06916617284453,26.696692035758005
2025-01-10 18:00:00,26.20931991854234,78.93028521525653,0.0,32.63791070711098,164.06004517748556,230.363784344954,49.85598287574862,18,4,1,10,0,141.48409664999284,153.3797648113345,143.89708942208577,120.60992260468453,120.14750198415578,16.82053332403343,35.11869670001785
2025-01-10 19:00:00,24.34388400804989,82.00226909750278,0.0,34.52724599176711,147.18415604947143,230.20855067259035,49.85751499479118,19,4,1,10,0,164.06004517748556,154.78335981807726,155.30028718926744,121.05493428660748,120.26751957793795,0.0,32.63791070711098
2025-01-10 20:00:00,20.49158828943019,88.67642936556136,0.5318916394419252,29.358960581114093,155.61893350899553,227.6777996413559,49.83856528676253,20,4,1,10,0,147.18415604947143,153.5801580192238,142.0892194880628,120.73830079624891,120.21920927353437,0.0,34.52724599176711
2025-01-10 21:00:00,23.672686946727016,92.4324149491698,0.0,24.913865749474567,137.76444262905468,230.62791208690743,49.91137204382057,21,4,1,10,0,155.61893350899553,133.2773555002006,133.1157903123434,120.82324977498939,120.29974328556375,0.5318916394419252,29.358960581114093
2025-01-10 22:00:00,22.00072408740177,84.92786375361327,0.0,32.812659671442084,118.98577379583718,230.57436938744544,49.99761857150981,22,4,1,10,0,137.76444262905468,125.56717346486056,126.28403450563675,121.01021173869167,120.32741383506797,0.0,24.913865749474567
2025-01-10 23:00:00,23.636379296357127,91.87154375118728,0.0,25.388895434133797,111.97148045934374,229.91174452812848,49.985435709698336,23,4,1,10,0,118.98577379583718,111.96829077376331,109.3641228193428,120.73598675248235,120.28397180703347,0.0,32.812659671442084
2025-01-11 00:00:00,20.39088542371738,91.97473387774134,0.0,25.184186872571743,109.96207067991244,230.1456677313273,50.01905720629678,0,5,1,11,1,111.97148045934374,99.5681452792843,104.26387239366964,120.73611965604822,120.29949179298583,0.0,25.388895434133797
2025-01-11 01:00:00,20.442838049576164,92.86603432622042,0.0278702049200837,28.587347059101155,108.19228476950128,230.27134847116727,49.98589396362097,1,5,1,11,1,109.96207067991244,95.14840699811216,102.3415773997794,121.16919988107436,120.33340963992777,0.0,25.184186872571743
2025-01-11 02:00:00,20.337147449837115,89.5681389400745,2.1777708349452056,38.53782725710262,91.5788035619413,231.22656486129392,50.06333541646698,2,5,1,11,1,108.19228476950128,102.10520364739963,100.30439024687044,121.71269478821559,120.36823527903326,0.0278702049200837,28.587347059101155
2025-01-11 03:00:00,19.84302314221153,78.21420230170635,4.477829842392106,31.33865844076005,98.04543002792448,229.69885732222767,50.04730698326434,3,5,1,11,1,91.5788035619413,101.95181142099172,95.7921713200589,121.27409478465482,120.31629726305152,2.1777708349452056,38.53782725710262
2025-01-11 04:00:00,15.779221920782764,83.29143552357691,2.726667109107862,31.417206982313896,107.7580775427175,231.1524307736696,49.95598390857155,4,5,1,11,1,98.04543002792448,98.7099555287977,105.51565319303094,121.111328893277,120.32970951726503,4.477829842392106,31.33865844076005
2025-01-11 05:00:00,16.249487552858813,76.87848540504551,0.0,31.10642952236372,106.13382837223062,229.0407455852116,49.98986236292664,5,5,1,11,1,107.7580775427175,98.12272113475768,106.80782313907586,121.48833397719035,120.34305728125123,2.726667109107862,31.417206982313896
2025-01-11 06:00:00,15.40314694948724,78.10270216201566,1.1067453864875834,26.16056646799948,112.77858585333836,228.40021443766656,49.95276998672001,6,5,1,11,1,106.13382837223062,104.51080852427307,104.27305624835034,121.82213011208505,120.33904540763908,0.0,31.10642952236372
2025-01-11 07:00:00,14.735969377349589,80.24495174719831,14.908230997406456,31.70186257855692,114.8927851461952,230.2513968802201,49.96586988944897,7,5,1,11,1,112.77858585333836,121.32858395206652,116.95639519441444,122.16662083412943,120.38967356004973,1.1067453864875834,26.16056646799948
2025-01-11 08:00:00,18.227847891788077,75.13372859718784,24.43836303463211,31.270587810528838,128.66612683093996,230.57722905055672,49.99241411363448,8,5,1,11,1,114.8927851461952,133.79053071424988,117.59297237035088,121.89846255055147,120.37739016690557,14.908230997406456,31.70186257855692
2025-01-11 09:00:00,16.323435792651587,76.4344209074122,41.40750730325761,26.19003001117742,129.71728193971333,229.4105740663045,49.92131704405308,9,5,1,11,1,128.66612683093996,145.62270012109352,128.7247823791367,121.68494572208022,120.44330180059954,24.43836303463211,31.270587810528838
2025-01-11 10:00:00,14.224238984726108,71.61988689869773,54.8204485385121,24.28194762934609,124.14331253139368,227.82647540076303,49.91612861788328,10,5,1,11,1,129.71728193971333,132.04865717125443,129.8876243523719,121.0222199645227,120.44920953607917,41.40750730325761,26.19003001117742
2025-01-11 11:00:00,18.1280323272024,64.06056323212165,55.028998394672186,25.896742581501226,116.53708250172504,228.55919151485872,49.93332575776674,11,5,1,11,1,124.14331253139368,114.56337363552625,116.59109995264684,120.69283060452851,120.41501720381144,54.8204485385121,24.28194762934609
2025-01-11 12:00:00,20.762900826885375,58.82973722739701,52.08695175787344,26.78866200135032,108.63772331795732,230.21946122084267,49.97086052630502,12,5,1,11,1,116.53708250172504,112.10815273866356,108.1644848605932,120.77506847395345,120.41469567136548,55.028998394672186,25.896742581501226
2025-01-11 13:00:00,20.093088241783065,69.84910203751562,55.02252459543704,23.404618136021117,103.93978598208804,229.93285924852248,50.1044818048751,13,5,1,11,1,108.63772331795732,113.86670929392908,113.74280985017997,120.63046724809071,120.417512566945,52.08695175787344,26.78866200135032
2025-01-11 14:00:00,17.30061158243541,69.39716535043891,45.609294927839215,19.825428288453462,103.34763266957752,230.97720987074277,50.03748940383213,14,5,1,11,1,103.93978598208804,104.00883471207928,111.7469536357426,120.21684544343066,120.35916123439686,55.02252459543704,23.404618136021117
2025-01-11 15:00:00,19.88859160247713,67.93427448429495,42.80362546983965,24.15048518914404,118.10121741437848,229.78682125584533,49.8776090310182,15,5,1,11,1,103.34763266957752,118.4564864090008,108.57020184416008,120.18929535832642,120.30916527626492,45.609294927839215,19.825428288453462
2025-01-11 16:00:00,23.480033255146363,67.11061625508243,30.0093448737002,24.35427036481428,119.40798612851351,229.11640957425288,49.96010988741799,16,5,1,11,1,118.10121741437848,124.68686219349615,126.95600106130048,120.17449248355048,120.36589751180193,42.80362546983965,24.15048518914404
2025-01-11 17:00:00,21.34658945768445,73.38596194877191,14.20617947250617,22.18449179250315,145.51608086361088,229.5645236863376,49.89009906996463,17,5,1,11,1,119.40798612851351,141.48409664999284,143.5041274028762,119.9545393141762,120.32096885148773,30.0093448737002,24.35427036481428
2025-01-11 18:00:00,23.70949728872352,78.13515931422884,0.0,19.276999231551816,148.8533945681877,230.07968872888577,49.93188289151788,18,5,1,11,1,145.51608086361088,164.06004517748556,153.41062214973388,120.1225386564103,120.33294476494447,14.20617947250617,22.18449179250315
2025-01-11 19:00:00,24.605320916666702,84.16482699953872,0.0,24.07866504054324,158.70193741036158,230.20045848327808,49.84722602736245,19,5,1,11,1,148.8533945681877,147.18415604947143,157.0451872624891,119.48892821435622,120.3058184102924,0.0,19.276999231551816
2025-01-11 20:00:00,22.189270823999305,84.66764957995987,0.024823483026961,21.436653909229435,153.62759652624283,229.10677856549907,49.8616516703452,20,5,1,11,1,158.70193741036158,155.61893350899553,155.80810224351313,119.96883577105997,120.31568001831548,0.0,24.07866504054324
2025-01-11 21:00:00,23.35408180243,92.41646205424436,0.0,18.237061351746213,133.88419963979143,229.5456763619094,49.91508701357149,21,5,1,11,1,153.62759652624283,137.76444262905468,141.2656123792151,119.88586339677862,120.30270081761743,0.024823483026961,21.436653909229435
2025-01-11 22:00:00,18.181867136400573,83.43096306735076,0.0,28.173907507065135,122.22669216286096,230.29001716287848,49.93479542486323,22,5,1,11,1,133.88419963979143,118.98577379583718,116.846279405785,119.7241866055593,120.25876383702564,0.0,18.237061351746213
2025-01-11 23:00:00,20.871512194111183,92.09661908480837,3.416096840083944,26.648866938612905,110.09540298455164,229.24968228788308,49.99935553388429,23,5,1,11,1,122.22669216286096,111.97148045934374,110.71006663523116,119.85922487085197,120.29079010343678,0.0,28.173907507065135
2025-01-12 00:00:00,21.25337747117718,89.00376428826443,0.0,21.72341547976245,103.50444184841189,230.53685209907516,49.98295458224398,0,6,1,12,1,110.09540298455164,109.96207067991244,97.92877527001062,119.78105497606896,120.28713139123036,3.416096840083944,26.648866938612905
2025-01-12 01:00:00,18.79583110572973,91.25250407511454,0.5011293125074324,17.210463108719114,101.0083547438368,229.79924213377805,50.02808070811205,1,6,1,12,1,103.50444184841189,108.19228476950128,106.46182700151202,119.51198710808977,120.32031988276847,0.0,21.72341547976245
2025-01-12 02:00:00,22.08084665416437,85.72876390053173,0.8558458535024829,21.721135586004564,97.97540681836593,229.96990833426352,49.97973887808208,2,6,1,12,1,101.0083547438368,91.5788035619413,97.8621703251243,119.21265669035374,120.28785873837754,0.5011293125074324,17.210463108719114
2025-01-12 03:00:00,16.45174145091589,90.17235862317736,0.9660614389656416,33.810373458009856,102.62494232150318,229.9627669893841,50.02072287794865,3,6,1,12,1,97.97540681836593,98.04543002792448,97.31560841260804,119.4791818260381,120.28853276512304,0.8558458535024829,21.721135586004564
2025-01-12 04:00:00,16.972162968221447,84.99546834913049,0.0,20.497335473944812,104.87670910072346,230.03052127791076,49.9555351079053,4,6,1,12,1,102.62494232150318,107.7580775427175,107.35892144838247,119.66999483827055,120.32013594315215,0.9660614389656416,33.810373458009856
2025-01-12 05:00:00,16.999913439449866,78.68497982710373,0.0,26.024808715423983,115.62779447406172,231.29661018696976,49.98718702049855,5,6,1,12,1,104.87670910072346,106.13382837223062,106.72280855195824,119.54993781985412,120.3053608696542,0.0,20.497335473944812
2025-01-12 06:00:00,18.33003801672834,78.76647320009677,0.0,27.13523365313093,113.34430715340704,229.4246500522263,49.95831483249415,6,6,1,12,1,115.62779447406172,112.77858585333836,122.60946901703632,119.94551974076377,120.35836673823815,0.0,26.024808715423983
